x,y
3.20042,11.5835762
3.203753611,11.60326195
3.207087222,11.61704159
3.210421111,11.64164639
3.213754722,11.66231537
3.217088333,11.68397045
3.220422222,11.70168591
3.223755833,11.7213707
3.227089722,11.74400806
3.230423333,11.76467705
3.233756944,11.78534794
3.237090833,11.80503178
3.240424444,11.82668591
3.243758056,11.84636974
3.247091944,11.86605453
3.250425556,11.8886919
3.253759444,11.91329956
3.257093056,11.93199825
3.260426667,11.94676208
3.263760556,11.96841621
3.267094167,11.98908615
3.270427778,12.01369095
3.273761667,12.03140831
3.277095278,12.05404568
3.280429167,12.07274628
3.283762778,12.09144783
3.287096389,12.11703777
3.290430278,12.13376999
3.293763889,12.15345383
3.2970975,12.17215443
3.300431389,12.19676113
3.303765,12.21841526
3.307098889,12.23613167
3.3104325,12.25975323
3.313766111,12.28042221
3.3171,12.29715443
3.320433611,12.31782341
3.323767222,12.3375082
3.327101111,12.35817814
3.330434722,12.37786198
3.333768611,12.40049934
3.337102222,12.42215347
3.340435833,12.44183826
3.343769722,12.46349049
3.347103333,12.48612976
3.350436944,12.50089264
3.353770833,12.52943611
3.357104444,12.54813671
3.360438056,12.56880569
3.363771944,12.58947468
3.367105556,12.61112785
3.370439444,12.63081264
3.373773056,12.65345097
3.377106667,12.67510319
3.380440556,12.70069408
3.383774167,12.71348953
3.387107778,12.73809624
3.390441667,12.75778103
3.393775278,12.77746487
3.397109167,12.80010319
3.400442778,12.82077217
3.403776389,12.84439468
3.407110278,12.86407852
3.410443889,12.88671589
3.4137775,12.9103384
3.417111389,12.92707062
3.420445,12.94577122
3.423778611,12.97037792
3.4271125,12.9920311
3.430446111,13.00876236
3.43378,13.03139973
3.437113611,13.0481329
3.440447222,13.0727396
3.443781111,13.09242344
3.447114722,13.11998272
3.450448333,13.13277817
3.453782222,13.15541553
3.457115833,13.1780529
3.460449444,13.19478512
3.463783333,13.22332859
3.467116944,13.24006081
3.470450556,13.26072979
3.473784444,13.2843523
3.477118056,13.30403614
3.480451944,13.32667446
3.483785556,13.34832764
3.487119167,13.3650589
3.490453056,13.38966656
3.493786667,13.4093504
3.497120278,13.43198776
3.500454167,13.45167351
3.503787778,13.47135925
3.507121389,13.49104309
3.510455278,13.51663399
3.513788889,13.53828716
3.517122778,13.56289291
3.520456389,13.58159351
3.52379,13.60127831
3.527123889,13.62293148
3.5304575,13.64655399
3.533791111,13.67017555
3.537125,13.68690777
3.540458611,13.71348286
3.543792222,13.73218346
3.547126111,13.75285244
3.550459722,13.77352142
3.553793611,13.79812717
3.557127222,13.81781197
3.560460833,13.83749771
3.563794722,13.86308765
3.567128333,13.87981987
3.570461944,13.90245724
3.573795833,13.92214203
3.577129444,13.94576454
3.580463056,13.96544838
3.583796944,13.98808765
3.587130556,14.00777149
3.590464167,14.02942467
3.593798056,14.0510788
3.597131667,14.07765293
3.600465556,14.0934
3.603799167,14.1189909
3.607132778,14.13867569
3.610466667,14.1622982
3.613800278,14.18296719
3.617133889,14.20560455
3.620467778,14.22332191
3.623801389,14.24595833
3.627135,14.26958084
3.630468889,14.29123306
3.6338025,14.31387234
3.637136111,14.33454037
3.64047,14.35816288
3.643803611,14.37981606
3.647137222,14.40245438
3.650471111,14.4241066
3.653804722,14.44674492
3.657138333,14.46839809
3.660472222,14.49398804
3.663805833,14.51564121
3.667139722,14.53729534
3.670473333,14.55698013
3.673806944,14.57961845
3.677140833,14.60225487
3.680474444,14.62686157
3.683808056,14.65048313
3.687141944,14.66918373
3.690475556,14.69674301
3.693809167,14.71741295
3.697143056,14.73808193
3.700476667,14.76268673
3.703810278,14.77745056
3.707144167,14.80304146
3.710477778,14.82567883
3.713811389,14.85225391
3.717145278,14.87095547
3.720478889,14.89260769
3.7238125,14.92115116
3.727146389,14.93886662
3.73048,14.96051979
3.733813889,14.98118877
3.7371475,15.00185871
3.740481111,15.02941704
3.743815,15.04910278
3.747148611,15.07272434
3.750482222,15.09240913
3.753816111,15.11504745
3.757149722,15.13768482
3.760483333,15.159338
3.763817222,15.18296051
3.767150833,15.20559788
3.770484444,15.22921944
3.773818333,15.25087166
3.777151944,15.27252579
3.780485556,15.2961483
3.783819444,15.31386471
3.787153056,15.34240723
3.790486667,15.36504555
3.793820556,15.38571358
3.797154167,15.41032124
3.800487778,15.43591118
3.803821667,15.45756435
3.807155278,15.47626495
3.810488889,15.49594975
3.813822778,15.52449322
3.817156389,15.54220867
3.82049,15.56386185
3.823823889,15.58945274
3.8271575,15.6140604
3.830491111,15.63374424
3.833825,15.65638161
3.837158611,15.67803574
3.840492222,15.69772053
3.843826111,15.72527885
3.847159722,15.74791622
3.850493333,15.77055359
3.853827222,15.78827095
3.857160833,15.81582928
3.860494444,15.83551407
3.863828333,15.85815239
3.867161944,15.8817749
3.870495833,15.90047359
3.873829444,15.92212772
3.877163611,15.94673443
3.880496667,15.96641827
3.883830556,15.98905563
3.887164167,16.01169395
3.890497778,16.03334808
3.893831667,16.05401611
