Gene_ID,Raw_FPKM,H3K4me3_signal_bin25,H3K27me3_signal_bin21
Eucgr.G01821,0,-4.12781,-8.05811
Eucgr.G01824,0,0.175773,-10.5581
Eucgr.G01825,0,-13.6526,-3.01811
Eucgr.G01828,0,-12.6882,-3.85811
Eucgr.G01829,0,-22.3985,-2.44663
Eucgr.G01830,0,50.7088,92.6291
Eucgr.G01852,0,-2.99185,38.4032
Eucgr.G01853,0,-2.65582,38.0157
Eucgr.G01855,0,-2.30373,35.5597
Eucgr.G01861,0,-15.3659,29.9319
Eucgr.G01865,0,-1.60189,-10.9081
Eucgr.G01867,0,57.605,40.7021
Eucgr.G01868,0,14.9592,21.0961
Eucgr.G01870,0,53.9503,16.54
Eucgr.G01873,0,16.3718,55.078
Eucgr.G01874,0,64.1424,16.5352
Eucgr.G01882,0,-16.979,0.922816
Eucgr.G01887,0,52.8709,15.9819
Eucgr.G01898,0,-30.31,-4.27811
Eucgr.G01899,0,-17.0102,-4.66811
Eucgr.G01902,0,2.08196,65.027
Eucgr.G01903,0,-4.47262,51.6844
Eucgr.G01915,0,1.75205,23.0899
Eucgr.G01918,0,-12.0522,1.26925
Eucgr.G01924,0,-20.6587,-6.75811
Eucgr.G01932,0,-5.80632,-5.02811
Eucgr.G01962,0,46.0792,102.573
Eucgr.G01967,0,-17.6153,-10.1081
Eucgr.G01984,0,-16.6638,4.43065
Eucgr.G01992,0,2.50444,0.78189
Eucgr.G02009,0,-12.7091,53.7997
Eucgr.G02010,0,-13.8745,78.3521
Eucgr.G02012,0,88.2768,53.6028
Eucgr.G02015,0,27.7057,-0.61811
Eucgr.G02031,0,-11.0615,1.03189
Eucgr.G02044,0,19.2149,45.9276
Eucgr.G02053,0,-13.4203,7.8419
Eucgr.G02068,0,26.7126,56.551
Eucgr.G02072,0,0.751172,71.4864
Eucgr.G02124,0,-4.93716,10.6819
Eucgr.G02128,0,-6.32926,16.9161
Eucgr.G02136,0,-12.8817,2.9674
Eucgr.G02137,0,-4.13291,43.0132
Eucgr.G02149,0,-14.508,-11.1081
Eucgr.G02152,0,-14.508,-9.45811
Eucgr.G02160,0,-15.7024,-12.4743
Eucgr.G02164,0,5.03935,39.9288
Eucgr.G02171,0,4.62014,28.0872
Eucgr.G02172,0,-5.76893,3.62604
Eucgr.G02188,0,10.9748,1.67949
Eucgr.G02201,0,-14.1317,-8.10811
Eucgr.G02206,0,7.2403,-0.53811
Eucgr.G02210,0,110.908,19.6614
Eucgr.G02214,0,-7.12242,44.408
Eucgr.G02227,0,-9.70314,-8.98811
Eucgr.G02251,0,3.06272,-10.5881
Eucgr.G02255,0,-14.508,-9.66811
Eucgr.G02258,0,-3.44264,-1.25811
Eucgr.G02265,0,-14.508,-14.7245
Eucgr.G02274,0,-14.2988,-2.93811
Eucgr.G02275,0,-12.228,6.24189
Eucgr.G02285,0,3.96216,-7.82811
Eucgr.G02293,0,22.7512,14.0519
Eucgr.G02294,0,-14.7722,-8.0881
Eucgr.G02316,0,5.1398,-15.2464
Eucgr.G02321,0,55.3624,92.7778
Eucgr.G02330,0,41.1179,63.5139
Eucgr.G02339,0,-13.502,68.3842
Eucgr.G02340,0,58.6349,80.3162
Eucgr.G02352,0,-13.7321,-32.6074
Eucgr.G02362,0,2.5584,-1.22811
Eucgr.G02363,0,-14.4825,-0.90811
Eucgr.G02375,0,33.9193,9.141
Eucgr.G02383,0,77.6159,8.90507
Eucgr.G02389,0,38.5357,104.792
Eucgr.G02390,0,79.3883,85.9306
Eucgr.G02396,0,-11.3182,29.3548
Eucgr.G02397,0,-0.844973,25.1345
Eucgr.G02398,0,-13.293,4.53362
Eucgr.G02405,0,-14.3206,34.9208
Eucgr.G02455,0,20.4607,37.7719
Eucgr.G02489,0,11.1136,42.4724
Eucgr.G02504,0,17.6163,-1.13811
Eucgr.G02506,0,13.8028,-5.52156
Eucgr.G02509,0,108.319,-5.59811
Eucgr.G02524,0,-14.7635,50.773
Eucgr.G02526,0,21.8834,43.2725
Eucgr.G02530,0,32.9963,6.46613
Eucgr.G02536,0,37.9381,6.91495
Eucgr.G02540,0,-12.6394,-11.1471
Eucgr.G02548,0,34.7067,98.7553
Eucgr.G02549,0,76.447,106.025
Eucgr.G02553,0,61.6262,81.9145
Eucgr.G02555,0,-24.2356,27.0891
Eucgr.G02568,0,-0.600219,57.4146
Eucgr.G02592,0,-11.2102,-7.71811
Eucgr.G02597,0,-8.35825,18.6063
Eucgr.G02598,0,40.3168,74.9526
Eucgr.G02599,0,-13.0474,-14.0495
Eucgr.G02625,0,-16.1253,32.4099
Eucgr.G02627,0,-15.7936,-10.2349
Eucgr.G02647,0,-13.4412,-9.31811
Eucgr.G02682,0,-18.4039,-5.2181
Eucgr.G02687,0,43.659,0.471891
Eucgr.G02692,0,0.444272,55.4392
Eucgr.G02695,0,-20.3048,-2.69811
Eucgr.G02712,0,-15.3864,-4.69811
Eucgr.G02724,0,9.46877,30.7195
Eucgr.G02734,0,-23.5043,2.80143
Eucgr.G02749,0,55.8586,14.5367
Eucgr.G02751,0,-19.1972,4.92553
Eucgr.G02754,0,14.8325,25.888
Eucgr.G02759,0,40.1509,93.0627
Eucgr.G02762,0,127.145,46.0156
Eucgr.G02765,0,38.7467,8.3319
Eucgr.G02766,0,-4.46535,1.20189
Eucgr.G02770,0,33.752,24.3429
Eucgr.G02775,0,72.1037,5.57663
Eucgr.G02827,0,22.465,16.2319
Eucgr.G02831,0,-12.4163,5.33228
Eucgr.G02839,0,-3.1534,-2.27811
Eucgr.G02847,0,-21.0243,-0.59811
Eucgr.G02876,0,15.2643,75.231
Eucgr.G02890,0,88.6688,56.3872
Eucgr.G02916,0,68.7963,100.825
Eucgr.G02949,0,61.5651,3.19054
Eucgr.G02958,0,-32.2341,-7.49811
Eucgr.G02997,0,1.92278,-13.3576
Eucgr.G02999,0,36.7067,63.1462
Eucgr.G03008,0,39.5254,57.0208
Eucgr.G03031,0,-20.1481,4.71189
Eucgr.G03041,0,-6.39842,0.581891
Eucgr.G03044,0,84.4917,0.75189
Eucgr.G03074,0,26.4559,74.7227
Eucgr.G03089,0,-5.90329,69.2944
Eucgr.G03095,0,5.93626,27.1685
Eucgr.G03102,0,83.225,99.9155
Eucgr.G03137,0,-4.91145,1.85189
Eucgr.G03156,0,-13.8386,-6.35811
Eucgr.G03160,0,-13.2948,-4.56811
Eucgr.G03161,0,-13.2148,1.25189
Eucgr.G03182,0,-6.02156,4.99189
Eucgr.G03201,0,-20.6021,-7.80931
Eucgr.G03207,0,9.65619,10.8219
Eucgr.G03268,0,-18.2202,-7.94811
Eucgr.G03282,0,-24.8262,37.9319
Eucgr.G03284,0,7.84687,12.2519
Eucgr.G03287,0,-9.4878,-15.86
Eucgr.G03291,0,-13.3019,-26.558
Eucgr.G03293,0,13.5376,-13.608
Eucgr.G03299,0,-13.8386,-0.40811
Eucgr.G03303,0,5.57282,1.72664
Eucgr.G03306,0,-13.0691,30.4314
Eucgr.G03307,0,30.7132,30.4434
Eucgr.G03310,0,13.1101,28.3951
Eucgr.G03311,0,23.6218,51.6072
Eucgr.G03312,0,-19.3721,23.5619
Eucgr.G03314,0,14.7279,18.6853
Eucgr.G03315,0,19.5193,30.1639
Eucgr.G03316,0,20.5831,9.11189
Eucgr.G03319,0,7.49678,1.58189
Eucgr.G03328,0,-12.4163,-11.1081
Eucgr.G03330,0,3.20914,-8.23811
Eucgr.G03336,0,-10.5316,-10.172
Eucgr.G03344,0,-4.83889,3.96189
Eucgr.G03352,0,-2.81598,-7.52811
Eucgr.G03373,0,-2.75318,51.3232
Eucgr.G03381,0,-16.4291,5.92097
Eucgr.G03383,0,-14.3598,18.4516
Eucgr.G03434,0,-0.389513,35.7241
Eucgr.H00001,0,11.2833,15.2119
Eucgr.H00004,0,-2.12202,61.6839
Eucgr.H00005,0,19.7573,-16.3302
Eucgr.H00008,0,-14.508,-10.0131
Eucgr.H00013,0,-15.6598,8.32132
Eucgr.H00015,0,-8.84576,9.60395
Eucgr.H00016,0,-11.7369,15.5655
Eucgr.H00017,0,-5.54022,-11.615
Eucgr.H00018,0,-12.8777,-3.11688
Eucgr.H00033,0,64.8532,4.17189
Eucgr.H00046,0,45.4426,93.0219
Eucgr.H00049,0,15.2163,39.4848
Eucgr.H00061,0,33.2929,9.56506
Eucgr.H00069,0,37.1725,0.396656
Eucgr.H00095,0,-14.508,18.4418
Eucgr.H00103,0,29.3488,63.1732
Eucgr.H00107,0,-28.9888,6.3219
Eucgr.H00114,0,66.0773,98.0017
Eucgr.H00122,0,96.6583,-10.1681
Eucgr.H00123,0,80.645,96.6429
Eucgr.H00139,0,-14.6287,-15.5834
Eucgr.H00141,0,-7.64706,45.4744
Eucgr.H00142,0,-12.4163,-11.426
Eucgr.H00145,0,-16.4864,-7.47811
Eucgr.H00162,0,75.1232,8.31189
Eucgr.H00165,0,41.7937,54.9409
Eucgr.H00167,0,29.4709,13.0619
Eucgr.H00168,0,-24.814,21.6934
Eucgr.H00175,0,57.9542,87.09
Eucgr.H00177,0,23.7318,93.0404
Eucgr.H00181,0,4.90406,13.809
Eucgr.H00184,0,6.1709,102.705
Eucgr.H00198,0,-15.618,59.0915
Eucgr.H00203,0,-14.3615,-14.6267
Eucgr.H00208,0,-11.2179,79.0219
Eucgr.H00209,0,19.1469,85.903
Eucgr.H00211,0,58.6746,79.4917
Eucgr.H00224,0,-18.4353,16.7542
Eucgr.H00225,0,41.5497,23.4186
Eucgr.H00233,0,-19.5325,8.47189
Eucgr.H00235,0,95.718,4.13453
Eucgr.H00251,0,-5.04001,89.616
Eucgr.H00252,0,27.8608,86.7186
Eucgr.H00253,0,36.9847,89.2921
Eucgr.H00255,0,34.8992,8.71333
Eucgr.H00268,0,16.8626,22.8941
Eucgr.H00288,0,-15.7046,47.2374
Eucgr.H00297,0,-13.7179,3.52796
Eucgr.H00301,0,-4.80227,6.47189
Eucgr.H00302,0,-13.253,-8.30927
Eucgr.H00304,0,-2.5641,10.8119
Eucgr.H00329,0,3.63032,70.3539
Eucgr.H00332,0,-6.26651,20.2774
Eucgr.H00334,0,-17.1092,42.8876
Eucgr.H00338,0,-1.04103,-9.39811
Eucgr.H00348,0,-27.0087,37.5108
Eucgr.H00350,0,16.1044,34.6348
Eucgr.H00351,0,20.724,50.7175
Eucgr.H00355,0,-12.8137,12.5333
Eucgr.H00356,0,-14.508,57.8467
Eucgr.H00382,0,10.4658,26.7182
Eucgr.H00384,0,-14.508,-11.1081
Eucgr.H00391,0,-14.508,-11.1081
Eucgr.H00453,0,-9.47309,1.26189
Eucgr.H00457,0,-11.0821,101.214
Eucgr.H00502,0,-14.508,16.1519
Eucgr.H00513,0,-14.508,-10.1481
Eucgr.H00534,0,23.3936,142.877
Eucgr.H00545,0,-12.4999,1.94189
Eucgr.H00546,0,-6.94259,16.3422
Eucgr.H00547,0,21.1094,82.7659
Eucgr.H00549,0,-16.5158,52.3098
Eucgr.H00562,0,-2.52736,-10.2567
Eucgr.H00569,0,-3.81596,-9.87811
Eucgr.H00575,0,2.71968,-5.29811
Eucgr.H00579,0,-16.7458,-21.1837
Eucgr.H00581,0,3.78799,107.412
Eucgr.H00585,0,-5.73568,-17.307
Eucgr.H00601,0,-18.2132,-8.15812
Eucgr.H00602,0,-2.74099,12.6801
Eucgr.H00627,0,-8.9909,9.38554
Eucgr.H00630,0,51.1482,31.9741
Eucgr.H00638,0,53.3255,34.3573
Eucgr.H00639,0,6.12618,85.0623
Eucgr.H00645,0,8.55466,96.0946
Eucgr.H00660,0,-14.508,-5.15811
Eucgr.H00665,0,8.41301,32.0975
Eucgr.H00668,0,-15.7611,71.02
Eucgr.H00699,0,56.6102,19.9407
Eucgr.H00775,0,-266.51,2.71608
Eucgr.H00787,0,-24.5692,62.2897
Eucgr.H00813,0,-13.8054,35.1027
Eucgr.H00815,0,53.422,89.0343
Eucgr.H00820,0,14.9909,-1.67811
Eucgr.H00826,0,-10.1851,23.4117
Eucgr.H00832,0,3.44519,66.5983
Eucgr.H00840,0,-14.508,-10.2981
Eucgr.H00848,0,11.4088,0.15189
Eucgr.H00853,0,-14.6467,-4.09811
Eucgr.H00869,0,-14.508,-11.1081
Eucgr.H00889,0,-14.508,75.0469
Eucgr.H00890,0,34.0433,81.5773
Eucgr.H00891,0,17.5795,57.1538
Eucgr.H00898,0,-13.7715,-2.70811
Eucgr.H00902,0,11.5762,17.2119
Eucgr.H00908,0,-17.5397,-7.00811
Eucgr.H00911,0,-0.975721,-6.8881
Eucgr.H00931,0,40.1991,1.33189
Eucgr.H00935,0,-11.786,-7.64811
Eucgr.H00940,0,-11.6254,-4.50811
Eucgr.H00954,0,20.8005,38.3793
Eucgr.H00973,0,-15.165,-10.806
Eucgr.H00984,0,201.303,-3.00811
Eucgr.H00990,0,-12.4163,-1.86811
Eucgr.H01001,0,70.5034,2.50189
Eucgr.H01005,0,61.8428,45.3978
Eucgr.H01009,0,52.7987,46.0299
Eucgr.H01010,0,79.1976,36.0687
Eucgr.H01036,0,-7.52727,8.21362
Eucgr.H01046,0,-18.5277,-5.41812
Eucgr.H01052,0,37.4949,16.7993
Eucgr.H01086,0,8.79338,20.6465
Eucgr.H01091,0,-7.50514,71.6069
Eucgr.H01092,0,-6.69192,34.3622
Eucgr.H01096,0,-5.02478,9.58442
Eucgr.H01097,0,-17.4049,-15.0976
Eucgr.H01114,0,34.1562,25.7021
Eucgr.H01123,0,53.6991,39.1957
Eucgr.H01124,0,68.9802,45.9326
Eucgr.H01126,0,69.1166,32.1551
Eucgr.H01128,0,31.1131,42.66
Eucgr.H01140,0,62.5951,17.5873
Eucgr.H01141,0,12.9178,101.588
Eucgr.H01163,0,-13.0226,-8.42811
Eucgr.H01168,0,-12.0631,-8.72811
Eucgr.H01201,0,-5.38796,18.3019
Eucgr.H01205,0,6.35576,60.5602
Eucgr.H01217,0,89.1262,40.8051
Eucgr.H01218,0,-12.5446,85.5591
Eucgr.H01219,0,-13.6922,5.71787
Eucgr.H01222,0,-9.57146,1.64358
Eucgr.H01225,0,-49.3932,13.9863
Eucgr.H01226,0,-12.5658,-8.36678
Eucgr.H01230,0,-14.508,-11.1081
Eucgr.H01240,0,19.6698,73.0439
Eucgr.H01242,0,41.6022,71.851
Eucgr.H01243,0,-15.163,127.393
Eucgr.H01245,0,-0.0542993,26.5472
Eucgr.H01249,0,36.9257,95.8336
Eucgr.H01254,0,73.6171,61.1062
Eucgr.H01288,0,-7.91136,52.9592
Eucgr.H01289,0,-11.064,2.68994
Eucgr.H01290,0,-12.8117,-2.05811
Eucgr.H01291,0,-12.1205,9.9832
Eucgr.H01293,0,-4.15712,57.3588
Eucgr.H01298,0,-136.906,104.846
Eucgr.H01299,0,-4.00703,66.7141
Eucgr.H01303,0,-12.4105,32.2413
Eucgr.H01308,0,-10.9653,21.0528
Eucgr.H01322,0,-11.9352,21.2282
Eucgr.H01324,0,-0.43334,46.7368
Eucgr.H01350,0,73.3067,-0.44811
Eucgr.H01354,0,-4.47177,-7.64812
Eucgr.H01359,0,44.9129,-18.5235
Eucgr.H01371,0,-13.4561,-4.61811
Eucgr.H01392,0,-13.7909,-4.90811
Eucgr.H01439,0,88.413,2.63189
Eucgr.H01456,0,-2.11094,63.4138
Eucgr.H01459,0,0.762469,43.7073
Eucgr.H01460,0,94.154,-13.2037
Eucgr.H01465,0,41.4141,93.1906
Eucgr.H01496,0,23.2272,-5.27172
Eucgr.H01500,0,8.79413,5.64429
Eucgr.H01504,0,20.1733,72.474
Eucgr.H01507,0,-10.5152,-8.58811
Eucgr.H01511,0,40.7143,36.339
Eucgr.H01513,0,83.946,50.411
Eucgr.H01514,0,20.3406,52.7646
Eucgr.H01529,0,-6.70577,53.9222
Eucgr.H01537,0,18.3544,100.913
Eucgr.H01539,0,-16.2045,55.0742
Eucgr.H01619,0,-11.1278,13.1926
Eucgr.H01632,0,-9.92785,42.4016
Eucgr.H01652,0,18.7299,67.9569
Eucgr.H01655,0,-5.26245,55.2223
Eucgr.H01659,0,63.4799,123.291
Eucgr.H01682,0,81.0795,45.6297
Eucgr.H01729,0,-9.13221,-11.1081
Eucgr.H01733,0,-14.508,-11.1081
Eucgr.H01751,0,55.657,-7.25811
Eucgr.H01753,0,74.9079,4.55189
Eucgr.H01787,0,-14.508,-10.1081
Eucgr.H01796,0,-14.508,-10.2881
Eucgr.H01800,0,-14.508,-11.1081
Eucgr.H01885,0,-14.508,-2.72811
Eucgr.H01889,0,-13.504,19.8454
Eucgr.H01890,0,-4.99744,12.5286
Eucgr.H01901,0,-6.99862,-7.19811
Eucgr.H01908,0,-14.508,-11.1081
Eucgr.H01910,0,-14.1942,-11.1081
Eucgr.H01932,0,41.6411,82.223
Eucgr.H01934,0,-13.7597,-3.03811
Eucgr.H01937,0,-7.23105,45.5657
Eucgr.H01947,0,-120.602,17.4763
Eucgr.H01948,0,41.88,73.1588
Eucgr.H01952,0,29.1155,22.5673
Eucgr.H01962,0,48.538,21.8576
Eucgr.H01965,0,20.8452,23.1215
Eucgr.H01967,0,1.76873,-4.64811
Eucgr.H01974,0,-20.0648,-6.20793
Eucgr.H01976,0,2.0642,8.60343
Eucgr.H01977,0,2.30901,5.75303
Eucgr.H01981,0,-9.94704,40.257
Eucgr.H01986,0,10.4323,47.5671
Eucgr.H01989,0,-18.8014,-7.98811
Eucgr.H02010,0,8.62677,58.2334
Eucgr.H02011,0,-4.34209,46.4521
Eucgr.H02023,0,23.4782,-6.99811
Eucgr.H02031,0,-11.1778,-8.37811
Eucgr.H02034,0,-14.508,5.45189
Eucgr.H02040,0,-11.224,27.2999
Eucgr.H02048,0,68.1101,36.9919
Eucgr.H02059,0,-14.508,-11.1081
Eucgr.H02079,0,-10.3245,-7.93811
Eucgr.H02082,0,-5.40889,-11.1081
Eucgr.H02083,0,-14.508,-11.1081
Eucgr.H02107,0,-14.508,-8.11811
Eucgr.H02121,0,-14.508,-11.1081
Eucgr.H02126,0,-5.48201,-9.56811
Eucgr.H02127,0,-14.508,-9.16811
Eucgr.H02145,0,-14.508,-11.1081
Eucgr.H02156,0,-12.4163,-11.1081
Eucgr.H02158,0,-13.3575,-7.96811
Eucgr.H02180,0,4.21318,-9.41811
Eucgr.H02209,0,-14.508,-11.1081
Eucgr.H02216,0,-14.508,-11.1081
Eucgr.H02228,0,-19.3809,62.0032
Eucgr.H02233,0,2.70712,32.8086
Eucgr.H02234,0,-2.83226,33.5661
Eucgr.H02236,0,-5.24919,37.259
Eucgr.H02237,0,6.99614,23.7145
Eucgr.H02240,0,-8.46246,49.4453
Eucgr.H02243,0,-9.70661,61.1492
Eucgr.H02246,0,51.5162,36.0315
Eucgr.H02247,0,46.5294,62.0616
Eucgr.H02251,0,19.616,25.7119
Eucgr.H02259,0,14.4546,36.8903
Eucgr.H02265,0,-17.557,-4.32893
Eucgr.H02282,0,-17.4066,-5.21811
Eucgr.H02292,0,25.8207,97.0833
Eucgr.H02339,0,41.8261,101.292
Eucgr.H02341,0,-17.5469,-2.59811
Eucgr.H02344,0,27.8363,36.3538
Eucgr.H02346,0,-11.4832,-4.57811
Eucgr.H02356,0,-1.79118,92.3636
Eucgr.H02385,0,24.4112,84.5064
Eucgr.H02389,0,2.31265,20.6685
Eucgr.H02390,0,-6.11548,21.2119
Eucgr.H02393,0,-18.5923,-0.67811
Eucgr.H02394,0,-10.7941,-5.8881
Eucgr.H02396,0,10.6335,22.145
Eucgr.H02398,0,-2.37333,9.01578
Eucgr.H02410,0,-11.7748,85.049
Eucgr.H02411,0,-22.4507,-10.1338
Eucgr.H02412,0,-9.2597,70.181
Eucgr.H02414,0,-5.32657,54.8908
Eucgr.H02415,0,-14.4248,0.308404
Eucgr.H02417,0,-3.15313,20.8968
Eucgr.H02418,0,14.986,28.601
Eucgr.H02422,0,66.3171,60.2579
Eucgr.H02425,0,18.8456,27.2688
Eucgr.H02428,0,34.0426,49.1046
Eucgr.H02430,0,12.0095,-5.6014
Eucgr.H02431,0,-18.2624,0.239812
Eucgr.H02434,0,-14.4871,-9.36811
Eucgr.H02455,0,-11.6499,48.2599
Eucgr.H02456,0,9.22356,54.4769
Eucgr.H02457,0,36.499,39.1873
Eucgr.H02460,0,-7.36598,17.5665
Eucgr.H02467,0,9.27659,28.3119
Eucgr.H02468,0,-1.03682,5.40189
Eucgr.H02481,0,-3.00337,4.41188
Eucgr.H02483,0,-14.508,-11.1081
Eucgr.H02495,0,81.9037,106.613
Eucgr.H02517,0,-10.0301,-5.65812
Eucgr.H02518,0,16.7324,6.92189
Eucgr.H02523,0,-10.8458,11.8919
Eucgr.H02524,0,-13.8205,14.1219
Eucgr.H02527,0,-5.99457,-8.74811
Eucgr.H02540,0,-12.0369,-11.1081
Eucgr.H02552,0,-14.0911,-11.1081
Eucgr.H02559,0,-12.6722,38.4981
Eucgr.H02574,0,-10.1553,-11.935
Eucgr.H02582,0,51.9085,59.66
Eucgr.H02600,0,-4.45825,11.1594
Eucgr.H02611,0,-16.8364,28.0919
Eucgr.H02620,0,-15.0745,-6.69811
Eucgr.H02627,0,-13.9033,16.2019
Eucgr.H02638,0,16.4823,86.9335
Eucgr.H02644,0,40.7619,51.8744
Eucgr.H02646,0,35.7947,66.6035
Eucgr.H02671,0,-13.1693,-8.79811
Eucgr.H02677,0,-19.4719,-7.89812
Eucgr.H02681,0,-14.529,5.8919
Eucgr.H02682,0,-14.476,-3.33811
Eucgr.H02684,0,2.01684,4.22174
Eucgr.H02690,0,-21.9571,-10.9581
Eucgr.H02696,0,12.2147,7.63189
Eucgr.H02701,0,-12.1025,-8.0181
Eucgr.H02717,0,-160.274,-27.5741
Eucgr.H02729,0,-20.5141,-6.96812
Eucgr.H02756,0,-14.2988,19.4119
Eucgr.H02794,0,-7.64706,-6.18811
Eucgr.H02800,0,-12.7927,-2.30356
Eucgr.H02815,0,-14.508,-11.1081
Eucgr.H02834,0,-9.49732,-0.61811
Eucgr.H02840,0,-17.0114,9.6319
Eucgr.H02842,0,-16.7214,8.06045
Eucgr.H02847,0,-12.5836,12.7219
Eucgr.H02848,0,-14.508,-11.1081
Eucgr.H02849,0,-12.4163,10.0819
Eucgr.H02861,0,14.3814,2.29189
Eucgr.H02889,0,-13.2256,-8.79811
Eucgr.H02898,0,20.4212,86.4708
Eucgr.H02904,0,20.487,92.8614
Eucgr.H02906,0,-15.3779,-7.46811
Eucgr.H02911,0,-20.1265,42.3963
Eucgr.H02912,0,8.3596,33.5457
Eucgr.H02933,0,-2.22544,6.67061
Eucgr.H02944,0,18.2621,14.4015
Eucgr.H02949,0,-12.4163,-8.93811
Eucgr.H02969,0,1.81861,116.404
Eucgr.H02978,0,46.2013,52.5469
Eucgr.H02993,0,10.5268,7.64023
Eucgr.H02998,0,22.2676,-7.85811
Eucgr.H03026,0,-14.1669,-11.1081
Eucgr.H03033,0,6.76528,-10.5181
Eucgr.H03042,0,65.2837,86.3339
Eucgr.H03070,0,-6.55936,6.3256
Eucgr.H03080,0,-15.5041,11.4359
Eucgr.H03086,0,-16.2025,5.60189
Eucgr.H03087,0,-5.36245,34.9529
Eucgr.H03089,0,-10.8717,-1.16811
Eucgr.H03096,0,9.79817,35.7974
Eucgr.H03132,0,51.5495,23.8019
Eucgr.H03143,0,-12.2124,-0.578109
Eucgr.H03147,0,58.0348,102.579
Eucgr.H03149,0,-6.41787,-3.51811
Eucgr.H03156,0,-21.1772,8.4319
Eucgr.H03174,0,82.8862,92.3922
Eucgr.H03176,0,109.532,84.2807
Eucgr.H03190,0,22.0052,45.5453
Eucgr.H03194,0,53.3686,70.8841
Eucgr.H03195,0,26.0944,32.6095
Eucgr.H03197,0,-8.94389,68.3014
Eucgr.H03198,0,3.24353,24.0903
Eucgr.H03199,0,31.4687,47.413
Eucgr.H03203,0,7.4554,6.5119
Eucgr.H03205,0,-11.4541,3.30189
Eucgr.H03211,0,-1.7274,-6.03811
Eucgr.H03215,0,-16.56,-2.50811
Eucgr.H03217,0,2.18418,9.38189
Eucgr.H03222,0,73.5833,-4.03811
Eucgr.H03232,0,1.49391,4.17189
Eucgr.H03233,0,17.5167,23.2019
Eucgr.H03260,0,57.0684,125.708
Eucgr.H03263,0,50.2949,15.5565
Eucgr.H03265,0,12.5802,-2.95811
Eucgr.H03291,0,-22.392,30.8273
Eucgr.H03295,0,-15.1066,35.0758
Eucgr.H03313,0,14.0387,-15.7185
Eucgr.H03317,0,36.3792,-1.89811
Eucgr.H03318,0,-7.98302,-9.10811
Eucgr.H03324,0,38.3943,107.288
Eucgr.H03330,0,12.1692,30.4309
Eucgr.H03332,0,35.2639,-9.92413
Eucgr.H03333,0,-4.06707,-5.07811
Eucgr.H03334,0,-14.0007,32.7919
Eucgr.H03338,0,-16.5056,17.3407
Eucgr.H03342,0,-10.4476,-3.3961
Eucgr.H03344,0,-12.2222,2.76775
Eucgr.H03345,0,1.26381,7.14189
Eucgr.H03359,0,6.86995,35.7612
Eucgr.H03382,0,-5.79805,-4.20572
Eucgr.H03386,0,40.6255,55.0058
Eucgr.H03405,0,17.8601,-3.44139
Eucgr.H03406,0,-12.0525,-13.157
Eucgr.H03413,0,-13.877,2.02376
Eucgr.H03417,0,70.8868,88.7848
Eucgr.H03419,0,15.3148,78.4308
Eucgr.H03438,0,66.9363,28.4549
Eucgr.H03441,0,71.0727,70.3286
Eucgr.H03444,0,93.4132,78.2785
Eucgr.H03447,0,-2.5965,54.0458
Eucgr.H03457,0,-12.3361,5.40189
Eucgr.H03461,0,83.8308,-2.83175
Eucgr.H03465,0,-6.74568,-1.58811
Eucgr.H03466,0,5.71419,55.0656
Eucgr.H03467,0,12.4757,41.5209
Eucgr.H03478,0,-4.15106,30.916
Eucgr.H03493,0,-10.4591,-11.1081
Eucgr.H03494,0,-14.5129,2.02189
Eucgr.H03499,0,-3.09622,-7.40124
Eucgr.H03524,0,-10.4276,71.6751
Eucgr.H03525,0,-5.64387,30.3497
Eucgr.H03526,0,-21.9705,106.945
Eucgr.H03527,0,-17.3207,88.1994
Eucgr.H03538,0,-14.7979,4.82189
Eucgr.H03542,0,42.3592,12.7642
Eucgr.H03546,0,47.132,23.0392
Eucgr.H03561,0,-12.9183,-6.1481
Eucgr.H03581,0,-16.4853,43.7218
Eucgr.H03582,0,33.3231,64.14
Eucgr.H03586,0,35.0901,-4.47545
Eucgr.H03588,0,41.6491,57.3588
Eucgr.H03632,0,-6.024,9.73792
Eucgr.H03635,0,66.5927,9.8127
Eucgr.H03649,0,-9.90616,11.7319
Eucgr.H03655,0,35.1469,-19.0981
Eucgr.H03657,0,5.79291,-6.18678
Eucgr.H03665,0,27.1575,-7.03389
Eucgr.H03667,0,-14.7001,33.9641
Eucgr.H03668,0,-7.77256,33.7445
Eucgr.H03693,0,-11.9352,-9.68811
Eucgr.H03721,0,-4.38392,-4.81811
Eucgr.H03729,0,-12.0893,-6.89811
Eucgr.H03778,0,-16.506,26.2814
Eucgr.H03801,0,-21.8686,-8.04968
Eucgr.H03811,0,-10.9653,-6.36811
Eucgr.H03820,0,-8.39497,8.34193
Eucgr.H03837,0,-12.4163,-10.5181
Eucgr.H03842,0,-15.7144,-7.34811
Eucgr.H03844,0,-17.5274,-4.54811
Eucgr.H03861,0,-0.674487,80.4123
Eucgr.H03865,0,-0.495473,45.6237
Eucgr.H03867,0,-7.50063,-11.1081
Eucgr.H03875,0,-6.79673,-1.61811
Eucgr.H03887,0,-11.4205,11.5951
Eucgr.H03888,0,-15.1942,-15.0839
Eucgr.H03900,0,100.427,3.55189
Eucgr.H03906,0,-2.90867,44.3178
Eucgr.H03907,0,-3.36548,75.0178
Eucgr.H03933,0,-15.759,24.7989
Eucgr.H03940,0,3.17873,13.5464
Eucgr.H03942,0,82.1021,72.6265
